#OTU ID,d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus; s__uncultured_bacterium,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__Neisseria; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium; s__uncultured_bacterium,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister; s__uncultured_bacterium,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__uncultured_bacterium,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella; s__uncultured_bacterium,d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__uncultured_bacterium,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella; s__uncultured_bacterium,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_organism,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_bacterium,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Peptostreptococcus,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__Neisseria; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus; s__uncultured_bacterium,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Gemellaceae; g__Gemella; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Ruminococcusgnavus_group; s__uncultured_bacterium,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_sp.,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_salivarius,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__uncultured_bacterium,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_bacterium,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Akkermansia; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_parasanguinis,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus; s__uncultured_bacterium,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__uncultured_bacterium,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum; s__uncultured_bacterium,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__uncultured_bacterium,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__uncultured_bacterium,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Rothia; s__uncultured_bacterium,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella; s__Escherichia_coli,d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Parvimonas,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Ruminococcus_torques_group; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Eubacterium_coprostanoligenes_group; g__Eubacterium_coprostanoligenes_group; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus,d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Gemellaceae; g__Gemella; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Rothia; s__uncultured_bacterium,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae; g__TM7x; s__uncultured_bacterium,d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__uncultured_organism,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__Porphyromonas_gingivalis,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum; s__uncultured_bacterium,d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__uncultured_bacterium,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium
0AP,0,0,0,380,1,0,0,46,0,0,41,4,106,1,0,0,593,1,14,0,0,4,0,1090,0,1340,120,0,0,0,0,0,5,0,2152,28,0,0,0,0,0,0,10,0,1315,0,0,0,25,496,101,6,0,0,0,0,0,0,73,3,0,0,0,1685
1AP,0,8390,3,891,9,10881,137,95,1667,4,3217,18,682,0,204,31,0,0,310,2466,0,0,1231,0,17,0,2115,1481,1667,168,0,3653,405,0,0,35,0,0,0,7,5309,8,8,0,0,46,0,873,66,838,39,8,15,0,0,131,20,57,48,2,0,2958,0,2230
2AP,0,1445,2,0,9,1937,29,50,248,1,1342,2,0,3,33,7,0,0,0,452,0,0,261,4454,7,5830,510,235,367,19,0,691,129,0,7233,40,3664,0,0,110,897,0,0,0,0,0,0,0,23,0,0,0,0,0,0,67,4,12,36,0,0,483,0,0
3AP,0,0,2,1121,7,723,0,202,564,0,1126,0,0,0,0,0,303,0,31,0,75,2,0,180,0,1382,124,1837,0,0,0,0,0,0,3430,0,1436,0,0,341,0,12,0,0,901,0,232,0,129,631,0,0,0,0,456,0,0,0,0,3,0,427,0,1601
4AP,0,142,0,375,0,0,25,320,56,1,3217,1,0,0,29,6,0,0,0,579,72,0,245,4893,0,3409,1014,0,530,143,0,456,40,0,6990,20,1181,0,0,383,0,0,0,0,0,2,233,118,203,402,0,0,0,0,777,0,4,11,22,0,0,52,0,0
5AP,0,507,12,0,48,3412,0,0,151,0,0,0,0,5,0,0,0,0,157,0,0,0,0,4240,10,19802,0,2404,0,0,0,0,2,0,30469,9,9250,0,0,0,1821,14,0,0,1367,0,0,0,0,0,21,0,0,0,0,40,0,0,60,11,0,738,0,0
6AP,0,0,1,395,5,0,0,97,217,0,972,0,114,5,0,0,689,1,11,0,3,4,0,6674,0,7304,294,0,0,0,0,0,0,0,9024,11,0,0,0,114,0,0,18,0,5138,0,5,0,47,603,62,16,0,0,64,0,0,0,17,6,0,0,0,2225
7AP,0,3613,6,215,20,3655,48,0,0,2,0,13,1558,3,78,12,1341,2,591,153,0,10,480,0,16,0,179,1977,422,20,0,557,72,0,0,9,2311,0,0,0,2795,14,13,0,3100,34,0,576,0,446,160,5,23,0,0,89,8,22,156,13,0,767,0,2344
8AP,0,0,0,485,0,0,0,263,422,0,1937,0,0,0,0,0,123,0,0,0,50,1,0,2968,0,1323,349,0,0,0,0,0,0,0,2404,18,0,0,0,283,0,0,7,0,513,0,155,0,163,462,23,6,0,0,218,0,0,0,3,0,0,0,0,1149
9AP,0,0,0,0,0,2885,0,0,2778,0,1414,5,0,0,0,0,0,0,0,647,77,0,0,1656,0,0,275,434,0,0,0,226,250,0,0,60,1374,0,0,112,1936,2,0,0,0,0,245,0,0,0,0,0,0,0,488,0,0,0,5,0,0,469,0,0
10AP,0,5608,9,0,35,2717,96,0,258,3,0,8,322,6,114,23,35,0,412,153,67,0,955,343,29,7470,0,728,832,98,0,1454,126,0,8502,22,8267,0,0,0,2502,4,0,0,3385,37,223,594,0,0,57,0,13,0,1686,232,15,43,107,9,0,425,0,0
11AP,0,0,3,27,10,0,0,34,532,0,0,0,0,3,0,0,0,0,0,0,148,0,0,7947,0,19829,0,420,0,0,0,0,0,0,35659,0,3317,0,0,253,0,1,0,0,2131,0,403,0,10,0,0,0,0,0,720,0,0,0,0,3,0,0,0,0
12AP,0,197,0,202,0,1855,0,68,950,0,1822,0,0,0,0,0,0,0,0,480,104,0,0,0,1,0,423,337,57,59,0,0,28,0,0,4,0,0,0,339,728,1,0,0,0,0,331,0,43,0,0,0,0,0,559,0,0,0,0,0,0,551,0,0
13AP,0,19927,12,0,48,10498,353,0,0,12,0,9,13,17,448,86,0,0,306,920,24,0,3509,0,33,0,176,2399,3647,263,0,3576,281,0,0,15,1500,0,0,13,5309,3,0,0,2345,62,88,573,0,0,54,0,12,0,401,398,57,159,70,5,0,2681,0,0
14AP,0,0,2,667,11,0,0,52,0,0,0,6,1082,19,0,0,3502,5,293,0,2,26,0,842,0,2597,225,0,0,0,0,0,0,0,906,2,0,0,0,5,0,0,54,0,8398,0,4,216,20,1485,167,27,7,0,24,44,0,0,59,13,0,0,0,7795
15AP,0,2740,0,0,0,1425,75,61,1208,2,3217,4,0,0,78,17,0,0,0,1171,279,0,715,8739,0,4729,847,0,1012,228,0,1576,268,0,11417,64,4897,0,0,383,586,0,0,0,0,8,891,185,52,0,0,0,0,0,1975,0,11,31,16,0,0,390,0,0
16AP,0,1393,2,0,7,1975,18,0,514,1,359,0,0,1,25,4,0,0,4,150,38,0,181,7540,4,19829,164,485,205,40,0,269,0,0,35659,5,9250,0,0,306,755,1,0,0,0,1,122,54,0,0,0,0,0,0,835,31,3,8,26,0,0,519,0,0
17AP,0,0,3,563,14,0,0,80,0,0,533,10,386,7,0,0,629,1,164,263,0,4,0,0,6,0,535,105,0,0,0,0,70,0,0,17,0,0,0,0,60,0,9,0,5098,1,0,40,39,748,167,5,3,0,0,54,0,0,51,10,0,0,0,2187
18AP,0,0,2,1040,5,2085,0,57,2778,0,3217,4,0,0,0,0,329,0,18,387,0,3,0,0,0,0,785,2033,0,0,0,0,63,0,0,17,0,0,0,0,899,14,20,0,0,0,0,0,38,493,32,20,0,0,0,0,0,0,0,3,0,347,0,2178
19AP,0,0,0,0,0,0,0,0,2310,0,2336,14,0,1,0,0,0,0,0,519,0,0,0,8263,0,2106,474,0,0,0,0,449,405,0,1409,82,0,0,0,0,95,0,7,0,0,0,0,0,0,0,27,12,0,0,0,0,0,0,21,0,0,0,0,0
20AP,0,5325,0,83,0,315,161,0,0,5,0,21,1458,0,178,38,489,1,236,684,6,4,1527,4165,7,6373,1020,0,1767,244,0,2900,313,0,11055,64,3882,0,0,254,420,0,13,0,1054,78,29,2019,0,585,94,9,34,0,773,154,25,69,173,0,0,20,0,1872
21AP,0,4646,0,828,0,9746,77,58,959,3,3217,13,639,0,118,18,85,0,205,1357,0,1,704,1378,7,0,1957,717,945,98,0,1582,261,0,0,32,2374,0,0,44,3969,8,9,0,0,30,0,631,48,828,21,7,12,0,0,38,12,33,78,0,0,2452,0,2362
22AP,0,0,3,392,9,2874,0,129,444,0,1854,0,0,0,0,0,0,0,0,344,0,0,0,0,2,0,454,2062,0,0,0,0,34,0,0,11,0,0,0,0,1330,6,0,0,0,0,0,0,74,76,16,0,0,0,0,0,0,0,7,0,0,813,0,0
23AP,0,0,9,199,33,0,0,0,773,0,0,2,461,6,0,0,1488,2,359,0,150,10,0,0,3,0,0,847,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,0,8398,0,448,0,0,162,126,11,2,0,492,0,0,0,13,13,0,0,0,1769
24AP,0,1258,0,1498,0,3821,25,161,2150,1,3217,13,1758,0,50,5,998,2,153,1231,7,11,206,4271,0,0,2115,0,412,115,0,796,120,0,1388,22,1285,0,0,352,1007,6,56,0,0,22,24,838,203,2721,1,29,16,0,292,0,3,9,63,0,0,977,0,10960
25AP,0,4814,0,1172,0,4493,112,212,956,4,3217,16,778,0,153,26,0,0,60,2422,29,0,1054,1144,1,0,2115,0,1547,318,0,2261,314,0,0,40,232,0,0,383,1558,0,8,0,0,42,101,989,202,1254,5,7,16,0,460,21,17,48,69,0,0,1238,0,2745
26AP,0,1334,0,896,0,3883,10,0,1340,0,658,14,1505,0,27,2,1280,2,438,535,0,12,76,146,1,0,996,688,39,10,0,430,127,0,0,23,999,0,0,0,2080,14,46,0,0,18,0,548,0,944,67,27,14,0,5,0,1,4,90,5,0,728,0,4714
27AP,0,20090,5,21,17,10881,415,0,0,14,0,16,2191,3,543,99,394,1,591,1402,27,3,4006,0,33,3861,1151,827,4907,650,0,6614,237,0,5000,2,9250,0,0,257,5309,9,1,0,2609,155,103,2618,0,365,52,0,46,0,1964,398,65,182,170,9,0,2958,0,1291
28AP,0,684,0,104,3,449,38,111,99,1,3184,16,134,5,37,8,0,0,11,647,0,0,288,9394,4,14879,1563,0,430,0,0,1425,386,0,12336,82,2470,0,0,0,127,0,12,0,882,10,0,359,58,378,76,16,3,0,0,90,5,14,111,1,0,0,0,1014
29AP,0,719,6,664,18,2993,0,0,315,0,208,2,689,2,10,0,923,1,446,99,0,7,0,137,6,1510,502,2229,0,0,0,0,0,0,2062,0,2465,0,0,0,1199,14,12,0,2587,8,0,221,0,751,56,6,8,0,0,25,0,0,53,13,0,776,0,2916
30AP,0,0,4,1353,11,470,0,0,388,0,0,0,1245,0,0,0,3502,5,560,0,279,28,0,0,0,0,0,2404,0,0,0,0,0,0,0,0,103,0,0,119,93,14,17,0,4969,0,891,0,0,1154,51,5,7,0,1368,0,0,0,12,13,0,237,0,5844
31AP,0,3283,0,233,0,1894,72,0,562,2,0,22,1473,0,90,17,795,1,341,692,9,7,674,65,5,0,839,0,715,102,0,1520,338,0,0,59,543,0,0,0,1548,2,26,0,499,39,35,928,0,506,110,21,23,0,348,48,11,31,144,2,0,254,0,2456
